"lat","lon","P1","P2"
42.716,23.218,19.026152159744,12.3318765183386
42.751,23.219,16.1200699881376,11.2476257413998
42.67,23.227,21.4605447125621,11.2343299030045
42.698,23.228,21.6756974860503,15.2985480290394
42.649,23.229,16.1007021238193,9.5470657601829
42.672,23.23,16.1812387917329,11.7387682034976
42.655,23.236,18.8545588602849,12.268960259935
42.66,23.241,13.3638337547408,9.80528445006321
42.663,23.241,19.5492515082956,11.5203318250377
42.664,23.241,16.3163389606091,10.0597570340947
42.685,23.241,15.1338318707872,7.77479333587689
42.777,23.242,16.2477080863173,10.824752786341
42.685,23.243,13.5794177230922,10.0890386527467
42.715,23.244,12.5113334511814,8.63267161628661
42.779,23.244,24.1831862781262,14.9192910365179
42.679,23.245,16.507524341868,10.0123548503426
42.715,23.246,3.79729749541845,2.95872755039707
42.657,23.248,15.0119612858222,8.57654653258153
42.669,23.249,18.9757459873541,13.3253392509728
42.724,23.249,14.9563363842988,9.30072363167271
42.686,23.251,21.8744512709312,12.6434580171064
42.684,23.252,16.252305761485,11.6492417255268
42.721,23.252,22.756696618586,11.319594466777
42.726,23.252,7.62096678352843,4.80243448808604
42.678,23.254,38.0655516403402,33.2259538274605
42.664,23.255,15.7475766355682,9.74440574839196
42.675,23.255,10.1401177573379,7.75943640517898
42.673,23.256,15.3369485872506,7.66230507834623
42.675,23.256,25.1476476494212,12.0845653201039
42.688,23.256,18.0743531307551,13.3573797191529
42.717,23.256,17.1472727807518,9.58245426201541
42.728,23.256,13.1673423764336,8.90565814752285
42.671,23.258,19.5256088354537,8.66412274570111
42.721,23.258,15.7254471880907,8.31343395557656
42.648,23.259,17.4887140058184,11.208554295553
42.675,23.259,17.206777753733,11.4954317247349
42.661,23.26,11.8546312157249,5.99734610881755
42.681,23.26,12.1929976428992,6.72976193282263
42.683,23.26,15.9631840913102,10.61576101665
42.689,23.26,25.5360106908373,16.3096171053396
42.677,23.261,15.258224852071,8.55178184660042
42.683,23.261,16.6729651126506,9.85003744617113
42.653,23.262,16.9486305670002,11.5095618337584
42.66,23.263,16.4367812832329,10.9238408365828
42.667,23.264,21.1677617237009,11.7755652724968
42.645,23.265,20.9601518119491,13.6971988246817
42.665,23.265,21.3624306812212,10.5277421049559
42.676,23.265,26.2493624663274,18.7753103861119
42.689,23.265,36.7744677018634,17.9023391304348
42.742,23.266,23.9378135604072,15.2545399833536
42.676,23.267,15.3106533307056,9.18126823019314
42.67,23.268,19.154593962585,14.044850127551
42.725,23.268,26.736568790503,15.3853483970867
42.643,23.27,9.12112812248187,4.88728122481869
42.647,23.27,18.7662710861202,15.8389109203906
42.662,23.27,20.6178235710912,14.9299917335853
42.718,23.27,22.2260362573099,11.733167251462
42.681,23.271,14.2475676394926,11.0115665750022
42.686,23.271,20.3452526412494,11.2064951768489
42.715,23.271,16.7483284144427,11.5835277864992
42.737,23.272,6.16255337665352,3.47555407287074
42.663,23.273,22.1929599648594,16.0747157379518
42.66,23.274,16.890390192149,10.8965884710598
42.715,23.274,22.8965619317034,12.8737350979996
42.669,23.275,18.4422043828265,12.8485156529517
42.658,23.276,26.3389060110575,10.9733307846136
42.677,23.276,15.0995861868833,8.04238305281486
42.661,23.277,18.563385908727,11.1087461969576
42.694,23.277,21.3627686628384,10.4625143560295
42.701,23.277,21.16354846392,13.5874356989759
42.707,23.277,16.3671154929577,10.3264901408451
42.665,23.278,29.7571065327204,13.4720676542369
42.693,23.278,31.1117528102909,18.2641893614556
42.703,23.278,18.3279519076245,9.67758526278198
42.747,23.278,14.1351494088992,8.63989900790115
42.704,23.279,14.2575755645628,8.89525361899247
42.673,23.281,11.1646425812585,7.34019668429497
42.695,23.281,29.6080461559285,16.1566885489984
42.695,23.282,27.4755226603885,14.5303154796939
42.701,23.282,6.84446542364881e-05,1.35709228227519e-05
42.706,23.282,20.4032970322252,10.947647433448
42.665,23.283,18.8850544636514,11.042996092825
42.708,23.283,21.7940104947526,13.1512443778111
42.643,23.284,8.98983007705008,6.89357594936709
42.664,23.284,17.7163355916595,9.84678813392094
42.666,23.284,15.01383779512,10.2451526227403
42.67,23.284,16.1075199009376,9.46679226369479
42.674,23.284,12.5614065281899,8.96581424332344
42.693,23.284,10.5995849960096,7.69389265762171
42.666,23.286,22.6140461215933,11.0231944444444
42.66,23.287,16.2582208743998,10.7723256254738
42.667,23.287,13.4289795209997,5.18237244012496
42.68,23.287,10.4124345410485,6.79961286128022
42.681,23.288,26.9945978333232,15.8504387823035
42.683,23.288,13.1810295901043,9.00374484598593
42.707,23.288,20.4267861557478,12.4878650891753
42.734,23.288,20.7471410282326,13.0892493767266
42.662,23.289,15.9261799850635,11.6511687826736
42.668,23.289,12.8606994788651,6.63148118123914
42.681,23.289,18.79463719023,13.0318297973495
42.694,23.289,17.7115342949661,13.4874130114807
42.729,23.289,19.9164310559006,11.7999819875776
42.715,23.29,17.5745677858621,10.4893965689874
42.646,23.291,27.8318410462777,14.2339268947015
42.698,23.291,27.8704115703437,12.4641348327633
42.656,23.292,16.7613890037205,9.0041451603378
42.661,23.293,19.4877349013119,10.9918478903203
42.665,23.293,17.0876250698714,9.83249510899944
42.667,23.293,38.16,28.4471428571429
42.68,23.293,17.8525503830289,11.26213847967
42.685,23.293,26.658470249125,11.5064401894173
42.736,23.293,11.0490096069869,7.43675516739447
42.678,23.294,16.3753169917099,8.99092264567305
42.682,23.294,12.4493602733977,8.22445290485041
42.726,23.294,20.9076854862548,16.0323145137452
42.666,23.296,13.7828518321827,8.38698648728388
42.681,23.296,12.8659879048301,8.60089122304448
42.701,23.296,17.3023264428247,11.6389048870833
42.631,23.297,18.338131527123,8.18650056692725
42.655,23.297,15.1476220353871,10.1749579621032
42.724,23.297,16.5167773126585,10.9542963268675
42.729,23.297,20.8581312115815,11.8728913655426
42.734,23.297,18.0280758949326,11.8168363551836
42.736,23.297,22.8186685217391,13.7035304347826
42.659,23.298,19.9593084854231,11.5209237971083
42.699,23.298,20.1139819423544,13.0768375969441
42.632,23.299,13.4245500588928,9.27141931684334
42.657,23.299,12.7408919738312,9.13663156215095
42.665,23.299,16.3307805931808,10.3529524754787
42.683,23.299,5.58058091286307,4.11362033195021
42.686,23.299,18.0105400038434,11.5627980270322
42.688,23.299,12.6757928840716,7.64882834590009
42.698,23.299,20.4133245220385,12.6100374992316
42.673,23.3,15.9091879657358,9.6145504561599
42.678,23.3,4.04475492779593,2.14350901233267
42.629,23.301,17.9946595676025,9.59348176831236
42.656,23.301,13.0281462984724,9.52980611045828
42.657,23.301,14.051929374911,4.99843798946319
42.627,23.303,13.5634458384413,8.51347739899319
42.704,23.303,24.255368956743,12.1750788804071
42.699,23.305,23.0359383704735,13.0209514275766
42.716,23.305,19.0218509280742,11.7620423433875
42.686,23.306,15.9339453621347,8.87134194550332
42.689,23.307,21.6380637341847,11.9720154901265
42.724,23.307,14.0865465552032,9.47646007494955
42.734,23.307,16.149536131486,8.14013107851127
42.708,23.308,29.3150107302361,14.3398045356998
42.64,23.309,14.3485639841298,9.16730917273642
42.678,23.309,14.8357547113371,10.1963481902483
42.71,23.309,17.8217435125116,8.6548186978684
42.714,23.309,18.9971011718297,10.1130682213714
42.671,23.31,14.8702526055467,10.7023782606136
42.708,23.31,15.8136254285199,10.5618890960486
42.68,23.311,15.9763292646621,10.9490991366478
42.69,23.311,13.378739251616,7.30358299235012
42.732,23.311,13.4986339522546,5.69084880636605
42.64,23.312,22.6169744338934,13.1862965668371
42.656,23.312,24.4673757607989,12.0972002600012
42.679,23.312,7.3305587567662,4.96480239799779
42.693,23.312,10.3256353690791,6.69324957922578
42.705,23.312,16.7113587771006,13.2206224398042
42.708,23.312,18.6778682497589,14.9498330520733
42.715,23.312,16.275017355085,10.9825054957769
42.668,23.313,14.7287768215044,8.47372494694648
42.687,23.313,13.5974507803121,9.91187635054022
42.649,23.314,12.092343709129,7.40160519661697
42.659,23.314,14.484635342854,8.93502561866347
42.702,23.314,20.7342402304609,13.2510413326653
42.703,23.314,25.0307253849906,14.6754546721483
42.71,23.314,1,3.33333333333333
42.62,23.315,12.0252507438856,8.0155366862617
42.652,23.315,13.9439034050603,8.12932135256562
42.66,23.315,23.1042232413927,11.2704121180802
42.691,23.315,17.8352537612839,8.76639017051154
42.694,23.315,17.9827636958299,10.2892576801775
42.654,23.316,25.7818085511775,11.3576792927368
42.665,23.317,15.6543005794754,12.1170147672752
42.671,23.317,10.6738653118151,6.72901241947267
42.673,23.317,14.7674328432285,10.5539741919474
42.698,23.317,14.85952324897,7.10836433195998
42.694,23.318,22.3190730781398,14.0097639987346
42.671,23.319,24.0721469771416,11.5601616463719
42.625,23.321,19.1404189584552,9.88854125219427
42.676,23.321,581.306044776119,341.046884328358
42.706,23.322,16.8386940828402,9.26481893491124
42.618,23.323,15.8243849347568,9.35610735468565
42.684,23.323,18.8755608513972,11.7697989031079
42.693,23.323,20.5194635737586,11.7935175788329
42.672,23.324,15.7703020508903,8.31438150085209
42.68,23.325,14.6831777804098,11.333804334952
42.667,23.326,16.3645098607889,11.2709298143852
42.622,23.327,20.978475634198,15.753043005211
42.705,23.328,20.1026555258176,12.5925086493896
42.706,23.328,13.9461728853413,10.3084939050801
42.67,23.329,25.4457423014587,10.5404991896272
42.675,23.329,7.14497505345688,4.53233784746971
42.679,23.329,17.5534303269186,11.3675712960816
42.691,23.329,15.7007210535725,10.5418646087837
42.703,23.329,16.4816833864888,11.0426082922586
42.654,23.33,23.5871869414989,12.2274109376862
42.687,23.331,19.3457627836611,11.0061331316188
42.637,23.332,16.5649745002638,13.352815522598
42.645,23.332,19.5615252063797,10.521124469023
42.646,23.332,23.1185234078176,13.474656449224
42.652,23.332,21.139111620022,11.1761981381792
42.677,23.332,16.0044932743689,10.2988179473005
42.699,23.332,25.6417239772621,13.6459584381698
42.678,23.333,13.0032471178544,8.81089899050236
42.624,23.334,14.5967817850209,10.1898505618639
42.677,23.334,13.3048491302804,8.89288900721808
42.703,23.334,19.9461247066711,12.3385444183708
42.651,23.335,17.2635017633467,11.3956889213183
42.672,23.335,18.2092326266196,9.0723109540636
42.683,23.335,20.8814692141413,13.537738651419
42.697,23.335,14.4196266625185,6.89385470949677
42.623,23.336,19.6950813632177,14.7000067546822
42.655,23.336,13.0257505679501,8.00611580357663
42.721,23.336,24.9213452121069,12.9913747123724
42.644,23.337,16.1153355003483,10.2608149524031
42.694,23.337,16.9408503279666,11.4914031007752
42.695,23.337,19.2523299583085,11.7639755807028
42.621,23.338,16.5712823600241,9.82170860927152
42.652,23.338,20.0035515460858,11.1855890557303
42.693,23.338,14.3517935092048,10.7785607642184
42.614,23.34,21.5147138391247,14.2301232415534
42.7,23.34,22.7715713621571,16.1325337052534
42.727,23.34,20.842515485203,12.2914315209911
42.694,23.341,18.354628132043,9.94932056211057
42.726,23.341,28.0361005525533,17.9934312951606
42.74,23.341,17.9462134180011,10.5073384870237
42.612,23.342,13.6190061763054,6.91742630544638
42.698,23.342,11.5972097133133,7.55545359340228
42.7,23.342,16.5609890685834,10.2781469002695
42.687,23.343,24.2439172309129,14.0873920149428
42.688,23.343,15.0597440387983,7.54920921460326
42.698,23.343,17.494293954912,10.3321337335923
42.707,23.343,22.4424743167931,15.934913717854
42.646,23.344,10.4813774577046,5.38886259716507
42.659,23.344,13.117182786933,9.08567111162872
42.696,23.344,84.3347451513718,79.9318377483444
42.646,23.345,13.9218736278814,9.76464599341383
42.668,23.346,14.7125478410206,8.16701974975466
42.669,23.346,15.7525543702481,11.9169635174162
42.584,23.347,13.8590084740521,10.4088668274881
42.664,23.347,12.986234119246,10.0227914672339
42.698,23.347,19.5128092255811,11.2335276406118
42.736,23.347,21.9703740468052,11.7218090980805
42.649,23.348,14.4569887098671,8.91982829589557
42.657,23.349,14.6434501074997,9.86681674465663
42.661,23.349,13.9251628989362,10.2468151595745
42.703,23.349,16.8436064549714,10.5135710567413
42.616,23.35,11.7220077170828,7.4379747440926
42.685,23.35,35.0094078490391,20.4275214169947
42.713,23.35,22.6097751710655,13.9197458455523
42.58,23.351,17.8419008557096,10.5892080259664
42.685,23.351,15.8904467234486,9.67998435598818
42.686,23.351,19.3148115486154,12.442609110824
42.703,23.352,31.6413464821902,12.302818957904
42.707,23.352,16.0471508688784,9.17658925750395
42.666,23.353,32.9029398148148,21.0688657407407
42.672,23.353,11.4441077922852,6.59162463482979
42.673,23.353,13.659225974951,9.08507211966522
42.69,23.353,17.0718398982012,10.373653768292
42.697,23.353,23.7065514886643,14.5086881999454
42.67,23.354,20.5087819176655,11.6418114903596
42.685,23.354,18.9726844532279,9.61630873956961
42.685,23.355,14.0951107396573,8.97669094382425
42.606,23.356,22.6121744317843,19.5122812145797
42.675,23.356,17.2118136160714,10.5501004464286
42.685,23.356,14.9516185374942,6.09440847694457
42.589,23.357,14.2711508166338,6.74338352832156
42.685,23.358,0.209638302805472,0.209638302805472
42.709,23.358,15.6344453307807,10.1885112210168
42.693,23.359,20.7603128208225,13.2568089860499
42.619,23.36,15.3321273061636,10.4841899507623
42.655,23.36,18.9484447209385,10.4750663585733
42.678,23.36,14.6756289646918,8.78367743865948
42.688,23.36,19.6143155970755,10.4879853777417
42.694,23.36,21.4531788517923,12.2227447271352
42.7,23.36,15.681700831422,11.3549111238532
42.693,23.361,22.5878877923192,13.7772288671959
42.771,23.361,19.8501426780491,12.9640212524625
42.608,23.362,42.1763843780921,21.9482707642163
42.609,23.362,11.8126711964549,7.51856189069424
42.692,23.362,32.2439864864865,9.84175675675676
42.665,23.363,12.5353072522606,9.72621024789322
42.685,23.363,15.5572524458261,9.46332998079912
42.686,23.363,10.398087431694,5.08497267759563
42.707,23.363,19.6285799823892,13.0674705019078
42.65,23.364,15.5904946160218,9.0477038220329
42.678,23.364,22.5133374854029,10.4629770338653
42.68,23.364,21.8451340498406,12.7975741112555
42.69,23.364,24.352592483158,11.8396483867155
42.692,23.364,20.9579201109891,12.1592791490838
42.657,23.365,18.4064657598499,11.0034398452158
42.677,23.365,13.1256497483476,9.11539506397429
42.619,23.366,11.2587693123798,5.9368238180492
42.622,23.366,5.70677771120431,3.97544937088077
42.632,23.366,14.6443362727807,8.75140623162845
42.644,23.366,13.6636223404255,8.75175827423168
42.689,23.366,14.4228707076739,8.6568062108092
42.648,23.368,13.0487209164994,8.6350590527932
42.653,23.368,12.6684882206701,7.11196460281757
42.621,23.369,12.057243281305,7.45068888628095
42.639,23.369,22.8599479642782,14.2236235145208
42.647,23.369,3.03089947089947,1.41460317460317
42.657,23.37,12.612518025513,7.3282954335367
42.712,23.37,18.4317427980264,14.1905204520134
42.648,23.371,20.0362579730687,11.9489292463974
42.664,23.371,6.28296430004011,5.12775428342215
42.702,23.371,23.3022461212976,15.6171338740009
42.677,23.372,21.9815457844946,13.0583024930089
42.683,23.372,20.6151700364985,13.3677353571635
42.707,23.372,9.90630888169723,5.33647548843342
42.62,23.373,15.1085808092759,9.17501183151917
42.656,23.373,13.8872820573316,9.05015099681491
42.664,23.373,15.7171452780773,10.5826814050223
42.677,23.373,17.312410277565,11.4907714066828
42.703,23.373,82.8378137074244,42.1118147773881
42.656,23.374,13.5894098360656,7.76272250372578
42.686,23.374,17.6074414164208,11.439437019036
42.637,23.376,12.8589604486423,8.94786363636364
42.655,23.376,13.998174379954,11.0027160572744
42.682,23.376,19.5580814694634,12.2009265268281
42.712,23.376,22.5395180002392,12.5678202368138
42.707,23.377,27.0542824446369,18.627379067178
42.626,23.378,10.4699911858033,6.85973204841932
42.632,23.378,15.8714813377127,9.59509525231412
42.655,23.378,13.2083597883598,7.50960591133005
42.711,23.378,33.0545890640725,18.4182841328413
42.628,23.379,14.7093056220096,8.80315968899522
42.658,23.379,14.9440819930621,8.34518322295806
42.711,23.379,22.8309900511929,12.0670105283493
42.626,23.38,12.8647633840053,8.20241176470588
42.627,23.38,11.2355741981384,6.74610244856821
42.646,23.38,15.9846360419929,5.35675366858071
42.652,23.38,17.6073161832911,8.83312040071733
42.678,23.38,17.080224139641,8.42449072696618
42.706,23.38,25.7386067453912,13.0089431654065
42.626,23.381,14.5491499886838,9.62384267192602
42.64,23.381,13.9065318670923,8.12017027314651
42.646,23.381,16.8582634658303,9.27172386754328
42.665,23.381,16.5693692946058,11.5920746887967
42.631,23.382,17.806002287503,8.65180772935228
42.63,23.383,13.7859075555556,9.05016711111111
42.643,23.384,16.7434240496968,9.66227703002514
42.704,23.384,25.1095877565464,12.0796644255721
42.625,23.385,14.3113245345275,9.22469891586142
42.649,23.385,13.7773935768628,7.99501364771473
42.65,23.385,15.2430399374552,8.9476324190501
42.602,23.386,12.4502954991379,7.91705154884357
42.607,23.389,13.7042529009223,9.79489913716156
42.612,23.389,13.2106689103913,8.49299777630867
42.656,23.389,13.4204473937065,8.47632536632236
42.709,23.39,18.4453942428035,11.6552972465582
42.665,23.392,16.9764017999882,11.2605097992776
42.669,23.395,13.5807011048425,9.44850141043723
42.59,23.396,14.5198812108056,8.72702424023155
42.601,23.397,15.8573230206058,9.32247623546083
42.669,23.399,22.0285009151562,9.85034598807345
42.667,23.4,20.8365098890497,11.0257380607815
42.686,23.4,17.2385479015406,11.2089292249572
42.647,23.401,15.9044478421417,10.4299751903993
42.661,23.401,17.4218020795551,12.3573703300689
42.708,23.404,24.3314754881471,12.5045566370096
42.664,23.405,20.3136228721083,10.7818136185072
42.689,23.405,13.2332423168535,9.24272410387498
42.769,23.405,20.0167450933317,11.4169875757758
42.624,23.406,21.6809063854564,13.6672271462768
42.648,23.406,11.7775527677032,7.02551935311255
42.684,23.406,14.1606696921379,8.48854102784251
42.631,23.409,17.6631031245809,12.1317285771758
42.643,23.409,24.5126460532184,8.06555819830534
42.634,23.411,15.072297273107,8.72948206933588
42.77,23.411,11.8085213080984,6.37025556843054
42.594,23.412,19.5728367223676,11.9720300650963
42.58,23.421,19.4344425643918,10.3903196089491
42.573,23.426,16.7672336542697,9.18354288591026
42.762,23.431,16.9557612653619,10.5868331816113
42.662,23.465,19.4168702702703,12.9635621621622
42.601,23.469,9.45463560403853,3.86394510850644
42.601,23.471,13.8912159451239,7.2103733902802
42.6,23.476,9.31728847314424,5.45021363910682
42.602,23.482,24.5613590133271,14.0250935234978
